time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1656064800,1.29603,1.29717,1.29588,1.29688,2948,4242.9,45.70397178630811,51.2959087083175,NaN,NaN,1.411543386153907
1656068400,1.29688,1.29838,1.29658,1.29778,3148,3953.9,50.733956637818565,50.66749716240208,NaN,NaN,1.329561892721266
1656072000,1.29778,1.29824,1.29683,1.29712,5492,3800.95,47.27521414506447,50.20426839572872,NaN,NaN,1.0740969040907442
1656075600,1.29712,1.29786,1.29584,1.29724,7680,3794.95,47.96975431129967,49.659184467996454,NaN,NaN,1.052515536544769
1656079200,1.29724,1.29724,1.291,1.29166,12904,4153.2,28.90336158165158,47.75851056409963,NaN,NaN,2.0299563569053287
1656082800,1.29166,1.29211,1.29002,1.29194,6695,4254.75,30.398320557293758,46.08282437762957,NaN,NaN,1.9939850634018192
1656086400,1.29194,1.2929,1.29132,1.29175,4637,4409.7,29.938289195147505,44.481013237190716,NaN,NaN,1.9413427837254118
1656090000,1.29175,1.2934,1.29158,1.29317,3345,4527.4,37.545430691481634,43.37248431767181,NaN,NaN,2.020866559215738
1656093600,1.29317,1.2935,1.29202,1.2921,3498,4616.4,34.50520718495763,42.17031492746825,NaN,NaN,2.0072420051793545
1656097200,1.2921,1.29213,1.28942,1.28947,3180,4679.45,28.414761305516038,40.50464545519194,NaN,NaN,2.1166846321519492
1656100800,1.28947,1.28978,1.289,1.28916,2586,4584.25,27.792065553383097,38.85855179060083,NaN,NaN,2.111908403098457
1656277200,1.28916,1.28953,1.28915,1.28919,218,4331.35,27.956605103318125,37.25779032898959,NaN,NaN,2.1182588067406196
1656280800,1.28919,1.2895,1.28886,1.28914,1167,4216.45,27.84272951740529,36.09599528802635,NaN,NaN,2.122130417328628
1656284400,1.28914,1.28997,1.28845,1.2899,2551,4168.7,32.35319879426659,35.52377616892228,NaN,NaN,2.1499553629894446
1656288000,1.2899,1.29167,1.28932,1.29134,4334,4244.95,40.005415577547794,35.11673643972512,NaN,NaN,2.232925919859817
1656291600,1.29134,1.29134,1.28876,1.289,4940,4341.8,33.394609497349435,33.87821164397733,NaN,NaN,2.318252593651533
1656295200,1.289,1.28939,1.28712,1.28778,5052,4371,30.559256880133987,32.68421469648229,NaN,NaN,2.3285328809340524
1656298800,1.28778,1.28846,1.28714,1.28736,3931,4322.2,29.626673352143428,31.373994627971136,NaN,NaN,2.324185186205487
1656302400,1.28736,1.28769,1.28704,1.28708,2585,4214.15,28.991475967110077,31.38028851264674,NaN,NaN,2.3161437748178755
1656306000,1.28708,1.28853,1.28694,1.28848,4594,4274.25,36.340713232750055,31.80474513232219,NaN,NaN,2.3915689971746095
1656309600,1.28848,1.28912,1.28758,1.28768,4855,4369.6,34.164725920907856,32.1066334698765,NaN,NaN,2.3580811165118596
1656313200,1.28768,1.2881,1.28645,1.28688,5346,4479.5,32.09512474078137,31.717325901969332,NaN,NaN,2.314419681191922
1656316800,1.28688,1.28774,1.28654,1.2871,4183,4414.05,33.291878527766826,31.630659569312847,NaN,NaN,2.3270252003986562
1656320400,1.2871,1.28936,1.28704,1.28926,3832,4221.65,43.77008669709263,32.727468525854036,NaN,NaN,2.4754624594475754
1656324000,1.28926,1.2898,1.28852,1.28895,3502,3751.55,42.73265196598748,33.79465326961149,NaN,NaN,1.7476801807986875
1656327600,1.28895,1.29036,1.28878,1.29016,3539,3593.75,47.92127456641807,35.22070108840434,NaN,NaN,1.7970518786110612
1656331200,1.29016,1.29145,1.28991,1.2902,4815,3602.65,48.08871721164265,36.66684306656415,NaN,NaN,1.7971684798407859
1656334800,1.2902,1.29154,1.28888,1.29095,6759,3773.35,51.25343989002469,38.01686028768973,NaN,NaN,1.748533246955201
1656338400,1.29095,1.29146,1.28732,1.28782,9889,4092.9,40.230507035721295,38.03293824898784,NaN,NaN,1.9834932623113042
1656342000,1.28782,1.28825,1.2871,1.28723,5886,4228.2,38.547586193143665,38.40100801297314,NaN,NaN,1.8132267815299834
1656345600,1.28723,1.28905,1.28706,1.2871,5871,4392.45,38.16871486140702,38.94454072592122,NaN,NaN,1.8120015605043551
1656349200,1.2871,1.2887,1.28687,1.28781,6804,4721.75,41.54777030935984,39.79604765143667,NaN,NaN,1.8307440741749212
1656352800,1.28781,1.28859,1.28729,1.28784,5244,4925.6,41.69276665914971,40.70328270086808,NaN,NaN,1.831017918779749
1656356400,1.28784,1.28887,1.28722,1.2881,5561,5076.1,43.01216199575101,41.17981475536815,NaN,NaN,1.813330227988591
1656360000,1.2881,1.28818,1.28732,1.2875,1953,4957.05,40.722109873607536,41.648199323418126,NaN,NaN,1.7428297944768276
1656363600,1.2875,1.28763,1.2875,1.28754,155,4717.8,40.947836780260296,42.28053589766662,NaN,NaN,1.5831918412500978
1656367200,1.28754,1.28784,1.28692,1.28695,1229,4526.65,38.6122682695784,42.66056373636745,NaN,NaN,1.545678887954115
1656370800,1.28695,1.28729,1.28652,1.28718,2101,4435.15,40.0478467558867,42.394689454852745,NaN,NaN,1.542448418220396
1656374400,1.28718,1.28718,1.2858,1.28642,4264,4519.1,36.97118884479438,41.98315637476752,NaN,NaN,1.559471015484211
1656378000,1.28642,1.2874,1.28554,1.28707,5488,4563.8,41.136348803752746,41.49851882029143,NaN,NaN,1.5014287161563962
1656381600,1.28707,1.28778,1.28662,1.28722,5543,4598.2,42.08745240281247,41.06985704823212,NaN,NaN,1.4819391516546783
1656385200,1.28722,1.28754,1.28602,1.28638,3725,4517.15,38.35044666281615,40.148214674860085,NaN,NaN,1.4843224701275244
1656388800,1.28638,1.28654,1.28584,1.2862,3672,4491.6,37.58041149456389,39.95892213620599,NaN,NaN,1.4826892677716497
1656392400,1.2862,1.28638,1.28534,1.28562,3065,4453.25,35.13253346598165,39.71498979855155,NaN,NaN,1.286039991900969
1656396000,1.28562,1.28602,1.28316,1.28374,6378,4597.05,28.624122551061646,39.03323320495546,NaN,NaN,1.399081127438561
1656399600,1.28374,1.28485,1.28243,1.28392,6490,4744.6,29.96194630898107,38.20567434778554,NaN,NaN,1.317396225546995
1656403200,1.28392,1.28406,1.28194,1.28236,4553,4731.5,25.500873796776844,37.04911057190177,NaN,NaN,1.3713524841222529
1656406800,1.28236,1.28368,1.28212,1.28344,3580,4572.55,32.944545521218544,36.32999510943516,NaN,NaN,1.4059484833253777
1656410400,1.28344,1.28406,1.28284,1.28376,3523,4254.25,35.016360507118264,35.92244158325736,NaN,NaN,1.0640630256777255
1656414000,1.28376,1.28454,1.28242,1.28444,4018,4160.85,39.30771107363616,35.80528974706992,NaN,NaN,1.0922933131713657
1656417600,1.28444,1.2853,1.28352,1.28437,6046,4169.6,39.0220351176983,35.83455880764991,NaN,NaN,1.0925230795632843
1656421200,1.28437,1.28506,1.2836,1.2849,6961,4177.45,42.43340632264969,36.00495591956156,NaN,NaN,1.0787070485260593
1656424800,1.2849,1.28824,1.2842,1.28795,9128,4371.65,57.253862840314206,37.45371834781297,NaN,NaN,1.4953311297011302
1656428400,1.28795,1.28948,1.28718,1.28835,6719,4429.55,58.75362259694254,38.712095047326535,NaN,NaN,1.4986322259586238
1656432000,1.28835,1.28889,1.28622,1.28631,6477,4655.75,49.26106066911587,39.224495637776776,NaN,NaN,1.6300666547996583
1656435600,1.28631,1.28736,1.28524,1.28529,5649,4930.45,45.31849482918997,39.72221336394633,NaN,NaN,1.6588173214804138
1656439200,1.28529,1.28734,1.285,1.28701,4367,5087.35,52.25744559740555,40.77057294272074,NaN,NaN,1.7514623861168677
1656442800,1.28701,1.28808,1.2869,1.28766,4262,5195.4,54.60199663670421,42.161248883486635,NaN,NaN,1.7626885841246436
