time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1564131600,75.304,75.314,75.265,75.301,11867,21997.2,36.89023793946958,39.373343716421786,NaN,NaN,2.32734634067451
1564142400,75.301,75.317,75.076,75.083,39683,22614.3,29.454691674127773,38.915029842735066,NaN,NaN,2.3836608205570116
1564153200,75.083,75.09899999999999,75.024,75.083,23697,23191.35,29.454691674127773,38.338617432534924,NaN,NaN,2.386497443951054
1564164000,75.083,75.118,75.05499999999999,75.10199999999999,14376,22536.7,30.863256430617596,37.81821115466188,NaN,NaN,2.340218777365013
1564347600,75.005,75.116,75.005,75.02,4773,21734.85,28.24233381360999,37.61300434010925,NaN,NaN,2.3472403129929336
1564358400,75.02,75.03699999999999,74.902,74.96199999999999,15376,20831.7,26.526440606768546,37.42550972379456,NaN,NaN,2.3541400284053404
1564369200,74.96199999999999,75.02499999999999,74.926,75.021,7509,20095.5,31.11150135682894,37.16026775835685,NaN,NaN,2.3934688670232536
1564380000,75.021,75.07499999999999,75.00699999999999,75.041,10718,19826.35,32.64590868325182,36.02361750395231,NaN,NaN,2.3806359363325056
1564390800,75.041,75.041,74.97,74.972,9377,19923.15,30.15076235624055,34.93956963622534,NaN,NaN,2.3805350592769527
1564401600,74.972,75.08,74.963,75.041,24524,20122.15,35.462810362022736,34.21144436190308,NaN,NaN,2.4322764706392945
1564412400,75.041,75.193,75.041,75.09299999999999,15261,20143.1,39.21460045822573,33.64920620229277,NaN,NaN,2.3119439775050643
1564423200,75.09299999999999,75.118,75.051,75.072,16192,20090.85,38.24758560917873,33.40560836211608,NaN,NaN,2.297911167581023
1564434000,75.072,75.142,75.067,75.089,11911,19551,39.54720459255779,33.20154638763617,NaN,NaN,2.2531390805431504
1564444800,75.089,75.195,75.006,75.07799999999999,21725,16953.95,38.975616017749786,33.341974398198396,NaN,NaN,1.7765539492503053
1564455600,75.07799999999999,75.11099999999999,74.895,74.905,20742,16319.25,31.310824395397134,32.943444859336076,NaN,NaN,1.945466031247571
1564466400,74.905,74.996,74.81099999999999,74.821,24677,16559.7,28.39130974719093,32.86748900741201,NaN,NaN,1.9559949648943664
1564477200,74.821,74.826,74.64699999999999,74.72,19841,17162.95,25.332697869326623,32.57306087849765,NaN,NaN,1.957591062138211
1564488000,74.72,74.77,74.585,74.67,35862,17800.9,23.956755460202743,32.079739380610874,NaN,NaN,1.9111577153081536
1564498800,74.67,74.71499999999999,74.634,74.672,20629,18403.1,24.13425988631795,31.786305528661444,NaN,NaN,1.9036213980089394
1564509600,74.672,74.695,74.625,74.628,15234,18198.7,22.869487584230313,31.525094598480138,NaN,NaN,1.8330950233084284
1564520400,74.628,74.673,74.59899999999999,74.633,9927,18101.7,23.36099517459678,30.971487014034984,NaN,NaN,1.8380001697859956
1564531200,74.633,74.792,74.484,74.744,30596,17647.35,33.49327616025836,31.0320132623926,NaN,NaN,1.6688226938466737
1564542000,74.744,74.88199999999999,74.71499999999999,74.832,17191,17322.05,40.23887499099316,31.752592736303495,NaN,NaN,1.7669710048052831
1564552800,74.832,74.892,74.761,74.848,24643,17835.4,41.402612946920584,32.17686434951049,NaN,NaN,1.7653420908219317
1564563600,74.848,74.88,74.788,74.83399999999999,16304,18411.95,40.65657661460861,32.27986264639498,NaN,NaN,1.7185791319808823
1564574400,74.83399999999999,74.881,74.701,74.85799999999999,30081,19147.2,42.56713621112322,32.5884019751053,NaN,NaN,1.7034534382278428
1564585200,74.85799999999999,74.863,74.717,74.759,26363,20089.9,37.24093889962174,32.423668711324154,NaN,NaN,1.7361773572423396
1564596000,74.759,74.817,74.34899999999999,74.442,98572,24482.6,26.015853617994736,31.497971397055938,NaN,NaN,2.412937249384614
1564606800,74.442,74.568,74.386,74.481,10994,24563.45,28.85698503090771,31.322697156735263,NaN,NaN,2.4310544698667687
1564617600,74.481,74.85499999999999,74.428,74.792,50235,25849,46.5004307382571,32.616205798954276,NaN,NaN,3.0360249630229212
1564628400,74.792,74.83399999999999,74.75099999999999,74.771,16064,25889.15,45.676692219958056,34.069348252570805,NaN,NaN,3.0127339002156077
1564639200,74.771,74.798,74.68299999999999,74.74499999999999,28575,26508.3,44.62272471736121,35.54548891379641,NaN,NaN,3.0131347290203725
1564650000,74.74499999999999,74.779,74.484,74.497,30939,27459.7,36.07259065882457,36.39822682611831,NaN,NaN,3.2691913594541266
1564660800,74.497,74.515,74.062,74.092,49115,28829.2,26.980639347956014,36.69188052352729,NaN,NaN,3.8837991037570485
1564671600,74.092,74.306,73.136,73.27799999999999,71745,31379.35,17.456992848523043,36.27016607166488,NaN,NaN,5.794741324578843
1564682400,73.27799999999999,73.33399999999999,72.952,72.984,77225,34006.75,15.349556481407376,34.97418609460409,NaN,NaN,5.921204985678742
1564693200,72.984,73.163,72.87599999999999,73.073,23314,34180.4,18.554919717981846,33.42533214653186,NaN,NaN,6.008674586920536
1564704000,73.073,73.127,72.65299999999999,72.889,73970,36085.8,17.11224781305701,31.690306065541602,NaN,NaN,6.033066756798527
1564714800,72.889,73.00099999999999,72.80499999999999,72.957,32031,36655.9,19.600184475797377,30.186278055626513,NaN,NaN,6.078486126832121
1564725600,72.957,73,72.514,72.59599999999999,58711,38829.75,16.72933395067473,28.340720751308766,NaN,NaN,6.272743395049099
1564736400,72.59599999999999,72.65299999999999,72.518,72.535,35620,40114.4,16.295011372777438,26.844583070819883,NaN,NaN,6.245852284708523
1564747200,72.535,72.859,72.216,72.39399999999999,99814,43575.3,15.305854233774184,26.079583114804134,NaN,NaN,6.115976309259554
1564758000,72.39399999999999,72.60799999999999,72.35199999999999,72.40299999999999,48332,45132.35,15.657790220607353,25.136783485496967,NaN,NaN,6.0441442924180215
1564768800,72.40299999999999,72.50099999999999,72.35799999999999,72.441,36142,45707.3,17.22184442962198,23.04545589202303,NaN,NaN,6.0629973311987015
1564952400,72.39999999999999,72.46499999999999,72.359,72.365,12521,45518.15,16.56040151712037,20.96572084182034,NaN,NaN,6.035997127461352
1564963200,72.365,72.401,71.39999999999999,71.789,101595,49093.85,12.608059428575004,18.678959035478467,NaN,NaN,6.5076763429701625
1564974000,71.789,71.969,71.68599999999999,71.717,32874,49419.4,12.21560140315458,16.974888374359182,NaN,NaN,6.515940606311666
1564984800,71.717,71.801,71.53099999999999,71.57,52427,47112.15,11.433111187191713,15.864350648590301,NaN,NaN,6.446115295549037
