time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1639065600,0.54068,0.54172,0.5404,0.54111,372,375.65,62.41876420074765,72.72764896396642,NaN,NaN,2.878237397116727
1639076400,0.54105,0.5411,0.5402,0.54052,354,373.85,58.89905569178391,71.87829741656303,NaN,NaN,2.873962920605588
1639087200,0.5403,0.54049,0.5399,0.54003,352,372.35,56.071182077585426,70.90055892782195,NaN,NaN,2.845568822424983
1639098000,0.54014,0.54113,0.5394,0.54086,371,371.05,59.60875648505376,70.02476292508187,NaN,NaN,2.7123323285528467
1639108800,0.54084,0.54097,0.5399,0.54089,345,369.8,59.73497176068695,68.82827918630643,NaN,NaN,2.702594848997053
1639119600,0.54107,0.54155,0.5403,0.54145,386,371.75,62.11480063157843,67.59375053625135,NaN,NaN,2.717263718768295
1639130400,0.54147,0.54213,0.5409,0.54141,378,373.1,61.83367565509877,66.27735534626379,NaN,NaN,2.7224269885433108
1639141200,0.54145,0.54272,0.5408,0.54179,389,373.7,63.522697772603074,64.98121217527257,NaN,NaN,2.714617390217979
1639152000,0.54175,0.54181,0.5402,0.54061,372,374.2,55.333748418064225,63.530449079143814,NaN,NaN,2.9041549456698603
1639162800,0.54062,0.54081,0.53995,0.53995,320,370.5,51.34664130176657,61.748397039994856,NaN,NaN,2.931613961521932
1639346400,0.53857,0.54076,0.53823,0.54024,366,368.7,52.95084097328735,59.92597224395003,NaN,NaN,2.604975412926977
1639357200,0.54026,0.54119,0.5401,0.54113,342,366,57.574149211475586,59.04181807574287,NaN,NaN,2.4592045381718792
1639368000,0.54112,0.54155,0.5405,0.54104,336,363.65,56.96455216028934,58.525831667678645,NaN,NaN,2.4272752062702687
1639378800,0.54111,0.54111,0.5386,0.53894,382,364.1,44.99362514591114,57.38339010613803,NaN,NaN,2.7948387236375947
1639389600,0.53906,0.53906,0.5375,0.53867,385,366.6,43.721450289322185,56.047867683893344,NaN,NaN,2.7524030543672042
1639400400,0.5386,0.53913,0.5365,0.53752,391,368,38.70208355697247,54.6052268171211,NaN,NaN,2.8256931664977794
1639411200,0.53759,0.53947,0.5372,0.5392,371,369.45,48.07961259056088,54.03440042519077,NaN,NaN,3.06098624692191
1639422000,0.53946,0.53992,0.5391,0.53978,343,366.95,50.873822770227335,53.41047658841746,NaN,NaN,3.0071713042471235
