time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1642424400,82.604,82.649,82.556,82.615,4179,3361.3,52.36242674879387,48.739144897538445,NaN,NaN,1.467491845200507
1642428000,82.615,82.7,82.564,82.666,4129,3397.9,55.40582212120117,49.718057110918366,NaN,NaN,1.4739601764781747
1642431600,82.666,82.708,82.602,82.65,4506,3463.25,54.23517953667002,50.64267603628372,NaN,NaN,1.4699563986636628
1642435200,82.65,82.664,82.59,82.611,2700,3445.75,51.38523399532222,50.98306583173255,NaN,NaN,1.370848824189883
1642438800,82.611,82.699,82.598,82.694,2105,3404,56.61082097235798,51.65753644232921,NaN,NaN,1.2979937649595736
1642442400,82.694,82.704,82.654,82.658,743,3375.85,53.90437128641515,52.33472115405537,NaN,NaN,1.220249330291115
1642446000,82.658,82.661,82.618,82.626,433,3178.15,51.54540038886389,52.72107019608938,NaN,NaN,1.2084217086304776
1642449600,82.626,82.657,82.622,82.638,344,2940.5,52.3868754162828,53.19305947695093,NaN,NaN,1.1073776752147861
1642453200,82.638,82.648,82.628,82.638,505,2706.55,52.3868754162828,53.322576540819206,NaN,NaN,1.1020977741958946
1642456800,82.638,82.684,82.599,82.615,4269,2727.2,50.439744910813985,53.3094014680305,NaN,NaN,0.9754839807380133
1642460400,82.615,82.64,82.564,82.624,1386,2701.5,51.20403084989114,53.13900943474264,NaN,NaN,0.9750722797007625
1642464000,82.624,82.704,82.565,82.682,2982,2777.4,55.92160050154146,53.19137101035127,NaN,NaN,0.9288810627093514
1642467600,82.682,82.763,82.633,82.713,3520,2835.85,58.24518930738792,53.40970321494893,NaN,NaN,0.9270197612430074
1642471200,82.713,82.886,82.664,82.875,4408,2922.6,67.79839249881897,54.5594259964745,NaN,NaN,1.1887191254065688
1642474800,82.875,82.964,82.594,82.626,7651,3099.45,49.17509069039156,54.33175913516005,NaN,NaN,1.7446197039949083
1642478400,82.626,82.646,82.486,82.636,5196,3123,49.771810078252045,53.92932970352082,NaN,NaN,1.7449401167216447
