time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1680226200,1.35152,1.3516,1.35073,1.35095,2197,749.8,25.604292853237894,39.63751399104354,NaN,NaN,0.24532425101894573
1680227100,1.35095,1.3515,1.35086,1.35144,2110,834.25,37.81852189372844,39.29327469303962,NaN,NaN,0.29928296995359305
1680228000,1.35144,1.35177,1.3512899999999999,1.35148,1139,884.25,38.703238758942426,38.997039160382485,NaN,NaN,0.29990357009789653
1680228900,1.35148,1.35158,1.35136,1.35142,935,920.15,37.833682232278896,38.698598067302,NaN,NaN,0.29879393178736924
1680229800,1.35142,1.35154,1.3511,1.35153,1066,936.2,40.474157937268274,38.822094229009345,NaN,NaN,0.30088360578412715
1680230700,1.35153,1.3516,1.3514,1.35158,1461,998.5,41.68659016444737,38.8733104609863,NaN,NaN,0.29772225653064355
1680231600,1.35158,1.35197,1.35158,1.35196,905,1031.55,50.0187454044104,39.687491526075085,NaN,NaN,0.3229203079891004
1680232500,1.35196,1.35222,1.35181,1.35214,1134,1077.5,53.41433217714827,40.262242290021824,NaN,NaN,0.32837949243062675
1680233400,1.35214,1.35257,1.35204,1.35246,923,1110.75,58.77621917423222,41.37646469134608,NaN,NaN,0.34337023358139446
1680234300,1.35246,1.3525099999999999,1.35193,1.35202,903,1144.35,50.217516427641904,41.90585138676738,NaN,NaN,0.37012886539516643
1680235200,1.35202,1.35214,1.35188,1.35191,850,1163.35,48.32305666075141,42.39584002223538,NaN,NaN,0.3665252799794514
1680236100,1.35191,1.35217,1.3518999999999999,1.35216,806,1169.75,52.6912664266529,43.34715145073228,NaN,NaN,0.3739035124749459
1680237000,1.35216,1.35248,1.35213,1.35247,803,1184.9,57.48977663873753,44.68224789716366,NaN,NaN,0.3823051758828962
1680237900,1.35247,1.35272,1.35233,1.3526,1020,1203.15,59.351749313100775,46.600224718755655,NaN,NaN,0.37505772022838324
1680238800,1.3526,1.35298,1.35258,1.35276,1565,1203.05,61.58210823920194,49.170068674895944,NaN,NaN,0.37468317333122086
1680239700,1.35276,1.35325,1.3527,1.35316,1066,1217,66.52695474418141,51.22067102135687,NaN,NaN,0.3908184161364173
1680240600,1.35316,1.35317,1.35254,1.35264,1561,1245.5,56.36936903238785,52.48253746946012,NaN,NaN,0.4277361598308294
1680241500,1.35264,1.35301,1.35256,1.35278,1754,1263.55,58.21898356100314,53.938630421511846,NaN,NaN,0.426463764303775
1680242400,1.35278,1.35333,1.35249,1.35282,2081,1288.9,58.7569524028844,55.244544311913,NaN,NaN,0.4258120247452405
1680243300,1.35282,1.35372,1.35248,1.35372,1394,1283.65,68.56459073038715,57.16440149519441,NaN,NaN,0.47805565482199835
1680244200,1.35372,1.35382,1.35314,1.35366,2085,1278.05,67.413644789887,58.406894308442745,NaN,NaN,0.4288524041383095
1680245100,1.35366,1.35371,1.35323,1.3536,2091,1277.1,66.21661029459796,59.321342745403435,NaN,NaN,0.4167074847071147
1680246000,1.3536,1.35426,1.35326,1.35387,3119,1376.1,68.89336791169315,60.04399622665064,NaN,NaN,0.41896465468916605
1680246900,1.35387,1.35519,1.35384,1.3548499999999999,3494,1504.05,76.24919036113519,61.903401507614454,NaN,NaN,0.4904888132186054
1680247800,1.3548499999999999,1.3563399999999999,1.35473,1.35581,3011,1601.3,80.99120310156532,64.23684053910117,NaN,NaN,0.5462085091368983
1680248700,1.35581,1.35606,1.35502,1.35532,2871,1671.8,72.98166294863947,65.68615457638592,NaN,NaN,0.5860747454765318
1680249600,1.35532,1.35635,1.35532,1.35563,3171,1785.1,74.68719653760441,66.91454171201926,NaN,NaN,0.5841449087331722
1680250500,1.35563,1.35646,1.35536,1.35562,2891,1872.95,74.52377116836857,67.99825755882411,NaN,NaN,0.5871728154813588
1680251400,1.35562,1.3558999999999999,1.35524,1.35531,2500,1951.8,69.45042385330862,68.56028010268886,NaN,NaN,0.603283820105904
1680252300,1.35531,1.35568,1.35501,1.35557,2202,2016.75,71.22006772358556,68.8955024583606,NaN,NaN,0.5736143880369161
1680253200,1.35557,1.35587,1.3548,1.35492,2634,2105.95,61.611337199777196,69.26992875603125,NaN,NaN,0.6224292246331918
1680254100,1.35492,1.35513,1.35454,1.35476,2243,2177.8,59.48391122395355,69.36028073195628,NaN,NaN,0.6286367065610875
1680255000,1.35476,1.35516,1.35471,1.3551199999999999,1474,2211.35,62.61209430635366,69.63564801077551,NaN,NaN,0.6302276442177335
1680255900,1.3551199999999999,1.35542,1.35434,1.3545,1447,2232.7,54.76922281022602,68.65026458790686,NaN,NaN,0.6713453315230815
1680256800,1.3545,1.35453,1.35414,1.3542,1351,2222,51.413338921175225,67.5073855972846,NaN,NaN,0.6817308203431975
1680257700,1.3542,1.35426,1.35376,1.35399,1217,2229.55,49.143379517369254,66.28786911319682,NaN,NaN,0.6783010004027091
1680258600,1.35399,1.35415,1.35353,1.35381,1467,2224.85,47.218973455572275,64.73969808061676,NaN,NaN,0.6580020218285096
1680259500,1.35381,1.35493,1.35381,1.35484,1481,2211.2,57.47968680525561,63.39901925519679,NaN,NaN,0.72267800461289
1680260400,1.35484,1.35556,1.35478,1.3554599999999999,1604,2187.35,62.23839734588352,62.05953312979095,NaN,NaN,0.7394251641454176
1680261300,1.3554599999999999,1.35589,1.35538,1.35549,1191,2177.2,62.45734087427276,61.30779583876476,NaN,NaN,0.6965792287196086
1680262200,1.35549,1.35561,1.35465,1.35466,1542,2150.05,53.25707232740775,59.777072680893575,NaN,NaN,0.7509568715248673
1680263100,1.35466,1.35543,1.35458,1.35487,1616,2126.3,55.060789092870365,58.386859675500844,NaN,NaN,0.7516074170425864
1680264000,1.35487,1.35515,1.3544,1.3551199999999999,1629,2051.8,57.17921116415988,57.51034448341879,NaN,NaN,0.7510793604283128
1680264900,1.3551199999999999,1.35547,1.3545,1.35495,2161,1985.15,55.27120582430925,56.37114006204191,NaN,NaN,0.6922144375928098
1680265800,1.35495,1.35549,1.35326,1.35484,4763,2072.75,54.015216368545936,55.828560002668254,NaN,NaN,0.6198204961559192
1680266700,1.35484,1.35564,1.35454,1.35458,2891,2073.75,51.06164671859249,55.22696968085675,NaN,NaN,0.6074586785811559
1680267600,1.35458,1.35461,1.35379,1.35382,2822,2056.3,43.563133883992165,53.866329650688066,NaN,NaN,0.6351176826584611
1680268500,1.35382,1.3541,1.35322,1.35364,2408,2032.15,41.990334769740485,52.95355193351053,NaN,NaN,0.6351259230772986
1680269400,1.35364,1.35375,1.35209,1.35283,4142,2114.25,35.73751772028548,51.83385041916126,NaN,NaN,0.6694109664077014
1680270300,1.35283,1.35371,1.35218,1.35333,3250,2166.65,41.525929039027304,51.2897468135654,NaN,NaN,0.686999410592644
1680271200,1.35333,1.35364,1.35204,1.35281,3094,2189.65,37.72054996417672,50.61128799275144,NaN,NaN,0.6780376840187563
1680272100,1.35281,1.35399,1.35252,1.3536299999999999,3311,2243.05,46.10746716275843,49.79898658971592,NaN,NaN,0.7348552931176905
1680273000,1.3536299999999999,1.35406,1.3526799999999999,1.35269,3032,2320.95,39.53487556433678,48.17730646246258,NaN,NaN,0.7695170032213037
1680273900,1.35269,1.35441,1.35258,1.35345,3958,2446.5,46.21106634089695,47.01685828150716,NaN,NaN,0.7971327432264331
1680274800,1.35345,1.35393,1.35256,1.35366,3309,2544.4,47.922134649656655,46.63579130452495,NaN,NaN,0.7968030555874074
