time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,HV
1668474000,1.69475,1.69478,1.69201,1.6932,4267,3504,47.451707093156756,49.545253500982696,NaN,NaN,2.161671534599921
1668477600,1.6932,1.69354,1.68958,1.68981,2738,3441.35,40.272095160524735,48.278748484409384,NaN,NaN,2.311235549471513
1668481200,1.68981,1.69028,1.68693,1.68887,1877,3317.25,38.53119276963367,47.51074324860828,NaN,NaN,2.3173304043121576
1668484800,1.68887,1.69097,1.68845,1.6909,2013,3048.15,44.146499237458976,46.921270481076206,NaN,NaN,2.3687214130549537
1668488400,1.6909,1.69103,1.68821,1.68893,2096,2878.9,40.299086720683036,46.63254896821672,NaN,NaN,2.3999110384152313
1668492000,1.68893,1.68917,1.6872,1.68792,1992,2767.65,38.448978550844465,45.66336853199174,NaN,NaN,2.4049855538541425
1668495600,1.68792,1.69179,1.68534,1.68986,9255,3103,43.78726273839655,45.337146276081526,NaN,NaN,2.4680872706766013
1668499200,1.68986,1.69414,1.68958,1.69366,7051,3320.25,52.480894360705506,45.79655829388668,NaN,NaN,2.498855777563791
1668502800,1.69366,1.69368,1.6901,1.69074,4342,3250.75,46.52633922241213,45.75111362405449,NaN,NaN,2.4360996963655186
1668506400,1.69074,1.69378,1.68962,1.69244,4337,3255.5,50.07768960815985,45.956289066223555,NaN,NaN,2.445516393220896
1668510000,1.69244,1.69506,1.6922,1.6922,2994,3218.2,49.577100114608314,45.9401744158041,NaN,NaN,2.222826376112461
1668513600,1.6922,1.69354,1.68958,1.69,2265,3179.85,45.124198778254595,45.64205537440746,NaN,NaN,2.034353649879113
1668517200,1.69,1.69494,1.68794,1.69418,14235,3757.05,53.64361435717173,45.83601073333851,NaN,NaN,2.256956882053671
1668520800,1.69418,1.69584,1.69258,1.69396,13291,4324.65,53.17569267708877,45.96731081350704,NaN,NaN,2.2304972897083943
1668524400,1.69396,1.69502,1.68112,1.68272,10272,4736.1,35.93107257714918,45.14440834807794,NaN,NaN,3.566629183283937
1668528000,1.68272,1.6844,1.6797,1.68016,4787,4911.7,33.28361334560296,44.645231075583524,NaN,NaN,3.5990951045602597
1668531600,1.68016,1.6823,1.67938,1.68198,3292,5001.55,36.84627187748308,44.524879583287046,NaN,NaN,3.623317871428229
1668535200,1.68198,1.6828,1.67554,1.67854,21835,6006.8,33.2338829254478,43.74540698957196,NaN,NaN,3.688628979799513
1668538800,1.67854,1.68086,1.6755,1.67924,28188,7247,34.638149546265154,43.341054334256405,NaN,NaN,3.6887914416221617
1668542400,1.67924,1.68178,1.67917,1.68048,12273,7670,37.1595457658948,43.24895199247429,NaN,NaN,3.7157675347236587
1668546000,1.68048,1.68099,1.6792,1.6809,5067,7710,38.03151255239466,42.837826979188435,NaN,NaN,3.719262301972755
1668549600,1.6809,1.68379,1.6795,1.67996,2757,7710.95,36.80073280698034,41.71781543963664,NaN,NaN,3.6510528439794094
1668553200,1.67996,1.68104,1.67832,1.68012,6686,7951.4,37.173430668167754,41.0497505429049,NaN,NaN,3.652531945285993
1668556800,1.68012,1.68674,1.67964,1.685,8393,8270.4,47.36820393007624,40.856215851613214,NaN,NaN,3.840254206063837
1668560400,1.685,1.68564,1.68257,1.68314,11506,8740.9,44.41022545587756,40.487153375989585,NaN,NaN,3.8374523999655064
1668564000,1.68314,1.6864,1.68293,1.68518,11895,9236.05,48.22877507793422,40.70890882596671,NaN,NaN,3.8745361218680174
1668567600,1.68518,1.68716,1.68473,1.68626,6624,9104.5,50.17990568968405,40.46150106400329,NaN,NaN,3.8508075956126206
1668571200,1.68626,1.68716,1.68502,1.6851,6426,9073.25,48.083788787257745,40.09779364330108,NaN,NaN,3.71504963058918
1668574800,1.6851,1.68624,1.68286,1.68336,8396,9275.95,45.04429411022931,40.74873803852109,NaN,NaN,3.675952935617144
1668578400,1.68336,1.68522,1.6828,1.68354,8805,9499.35,45.42859885914192,41.61623700377387,NaN,NaN,3.6402393509426894
1668582000,1.68354,1.68718,1.68348,1.68549,11438,9921.55,49.5449673193519,42.523286678193074,NaN,NaN,3.688069751388089
1668585600,1.68549,1.68816,1.68496,1.68778,8864,10251.5,53.93904407180572,44.00222676007577,NaN,NaN,3.709137274459166
1668589200,1.68778,1.68868,1.6836,1.6842,3709,9725.2,47.04174859943604,44.88819812101656,NaN,NaN,3.6282350052805796
1668592800,1.6842,1.68752,1.68408,1.68722,3222,9221.75,52.55348573462467,45.98776526164012,NaN,NaN,3.73098453235166
1668596400,1.68722,1.69068,1.68702,1.68958,2779,8847.1,56.37455146661637,47.29798232694168,NaN,NaN,2.4863835189225814
1668600000,1.68958,1.69108,1.68686,1.688,2733,8744.4,53.28083178371799,48.475132253851505,NaN,NaN,2.4232388869314274
1668603600,1.688,1.69002,1.68512,1.68688,11666,9163.1,51.138477586381036,49.47263560515246,NaN,NaN,2.4205610225807557
1668607200,1.68688,1.68708,1.68224,1.68402,8483,8495.5,46.046889400413136,49.37825599589081,NaN,NaN,2.3664193420014583
1668610800,1.68402,1.69016,1.68212,1.68916,5380,7355.1,54.76398121566813,50.117809978733,NaN,NaN,2.6539762624609136
1668614400,1.68916,1.69312,1.68804,1.69188,2900,6886.45,58.57795043945944,50.85703679027051,NaN,NaN,2.704825001933906
1668618000,1.69188,1.69226,1.68679,1.68854,2519,6759.05,52.70195097745742,51.03718288225433,NaN,NaN,2.8717188977857524
1668621600,1.68854,1.68952,1.68596,1.68858,4673,6854.85,52.76306312008986,51.371416763170906,NaN,NaN,2.8527895709100983
1668625200,1.68858,1.6892,1.68729,1.68912,4019,6721.5,53.634030875628646,51.98496938927086,NaN,NaN,2.852013604243313
1668628800,1.68912,1.6909,1.68858,1.68992,5539,6578.8,54.95901045018816,52.66571307434559,NaN,NaN,2.6120077958399817
1668632400,1.68992,1.69104,1.68942,1.69012,3487,6177.85,55.302895993814886,53.07699369395009,NaN,NaN,2.5541746578665165
1668636000,1.69012,1.69197,1.69007,1.69188,4917,5828.95,58.31877442675961,53.38983157644679,NaN,NaN,2.5429018078862606
1668639600,1.69188,1.69222,1.68976,1.69017,3645,5680,54.47299951363756,53.920635213175466,NaN,NaN,2.583172609666573
1668643200,1.69017,1.6931,1.6895,1.69216,3924,5554.9,57.948361490045826,54.30598348141984,NaN,NaN,2.5939343995424804
